,number,value,datetime_start,datetime_complete,duration,params_alpha,params_class_weight,params_eta0,params_learning_rate,params_loss,params_max_iter,params_penalty,state
241,241,0.7489263677019955,2025-04-09 10:59:01.264398,2025-04-09 10:59:15.382775,0 days 00:00:14.118377,0.0013446911071219286,balanced,0.011938634346495778,adaptive,log_loss,2026,elasticnet,COMPLETE
242,242,0.7489918217903175,2025-04-09 10:59:15.394778,2025-04-09 10:59:31.785042,0 days 00:00:16.390264,0.0008626172977909279,balanced,0.039868526220883556,adaptive,log_loss,2078,elasticnet,COMPLETE
243,243,0.7489712105546271,2025-04-09 10:59:31.799039,2025-04-09 10:59:42.587224,0 days 00:00:10.788185,0.00104382183176428,balanced,0.0020267557817502963,adaptive,log_loss,1652,elasticnet,COMPLETE
244,244,0.7488731084649078,2025-04-09 10:59:42.601228,2025-04-09 10:59:54.914057,0 days 00:00:12.312829,0.00173279193400787,balanced,0.00820522720880378,adaptive,log_loss,1954,elasticnet,COMPLETE
245,245,0.7489892156056601,2025-04-09 10:59:54.927058,2025-04-09 11:00:07.268712,0 days 00:00:12.341654,0.0007631959312832759,balanced,0.00528971032947666,adaptive,log_loss,1758,elasticnet,COMPLETE
246,246,0.7487731293878614,2025-04-09 11:00:07.285757,2025-04-09 11:00:20.825983,0 days 00:00:13.540226,0.0022034681724359922,balanced,0.022869860861019383,adaptive,log_loss,1590,elasticnet,COMPLETE
247,247,0.7489044917820797,2025-04-09 11:00:20.840984,2025-04-09 11:00:33.120211,0 days 00:00:12.279227,0.0015016072030171069,balanced,0.011489715919587223,adaptive,log_loss,1627,elasticnet,COMPLETE
248,248,0.7489568180918955,2025-04-09 11:00:33.135212,2025-04-09 11:00:46.522781,0 days 00:00:13.387569,0.001168233646955406,balanced,0.009631210911775216,adaptive,log_loss,1673,elasticnet,COMPLETE
249,249,0.7488782061665512,2025-04-09 11:00:46.536420,2025-04-09 11:01:02.162379,0 days 00:00:15.625959,0.0016689310816681538,balanced,0.013860290403528451,adaptive,log_loss,1479,elasticnet,COMPLETE
250,250,0.7489637938941447,2025-04-09 11:01:02.174377,2025-04-09 11:01:15.718148,0 days 00:00:13.543771,0.000964915289484543,balanced,0.011228754371805445,adaptive,log_loss,1710,elasticnet,COMPLETE
251,251,0.7489039017445451,2025-04-09 11:01:15.732153,2025-04-09 11:01:29.448207,0 days 00:00:13.716054,0.0014580370014620559,balanced,0.016662407376994023,adaptive,log_loss,1542,elasticnet,COMPLETE
252,252,0.7489603048797417,2025-04-09 11:01:29.459586,2025-04-09 11:01:42.153908,0 days 00:00:12.694322,0.0012672132049714939,balanced,0.0077353660122692364,adaptive,log_loss,1614,elasticnet,COMPLETE
253,253,0.7487517900681187,2025-04-09 11:01:42.168917,2025-04-09 11:01:53.390519,0 days 00:00:11.221602,0.002434488262787235,balanced,0.002614664296175027,adaptive,log_loss,1804,elasticnet,COMPLETE
254,254,0.7466081625525354,2025-04-09 11:01:53.404519,2025-04-09 11:02:00.376529,0 days 00:00:06.972010,0.0009026388537773326,balanced,,optimal,log_loss,1677,elasticnet,COMPLETE
255,255,0.7489490529752842,2025-04-09 11:02:00.394553,2025-04-09 11:02:12.928942,0 days 00:00:12.534389,0.001130186023234637,balanced,0.006328247604885015,adaptive,log_loss,1525,elasticnet,COMPLETE
256,256,0.7490234433490601,2025-04-09 11:02:12.941941,2025-04-09 11:02:29.933978,0 days 00:00:16.992037,0.0006406656463485986,balanced,0.09771044522957403,adaptive,log_loss,1608,elasticnet,COMPLETE
257,257,0.7488808691284057,2025-04-09 11:02:29.946978,2025-04-09 11:02:38.541761,0 days 00:00:08.594783,0.0017815248695005857,balanced,0.01233419274740706,adaptive,log_loss,1759,l2,COMPLETE
258,258,0.7490025070360862,2025-04-09 11:02:38.555761,2025-04-09 11:02:53.149593,0 days 00:00:14.593832,0.0007983174245613516,balanced,0.009475185401185816,adaptive,log_loss,1435,elasticnet,COMPLETE
259,259,0.6752206612352487,2025-04-09 11:02:53.163431,2025-04-09 11:02:59.328073,0 days 00:00:06.164642,0.0013519250774668774,balanced,0.0521051203318572,constant,log_loss,1970,elasticnet,COMPLETE
260,260,0.7489656797876988,2025-04-09 11:02:59.341074,2025-04-09 11:03:12.985543,0 days 00:00:13.644469,0.0009818364787946723,balanced,0.014867428192720888,adaptive,log_loss,2097,elasticnet,COMPLETE
261,261,0.7489078850545431,2025-04-09 11:03:12.997855,2025-04-09 11:03:26.937742,0 days 00:00:13.939887,0.0012106510415130383,balanced,0.02609064363647672,adaptive,log_loss,1653,elasticnet,COMPLETE
262,262,0.7481771536264252,2025-04-09 22:25:10.638207,2025-04-09 22:25:27.354353,0 days 00:00:16.716146,0.002136682759967349,,0.018569400477640982,adaptive,modified_huber,1577,elasticnet,COMPLETE
263,263,0.7480750882657189,2025-04-09 22:25:27.371351,2025-04-09 22:25:35.484421,0 days 00:00:08.113070,0.0007116669934866092,balanced,0.011272982643180322,invscaling,log_loss,1712,elasticnet,COMPLETE
264,264,0.7488919006037464,2025-04-09 22:25:35.499424,2025-04-09 22:25:48.003499,0 days 00:00:12.504075,0.0016399537837306943,balanced,0.0045060895990620175,adaptive,log_loss,1891,elasticnet,COMPLETE
265,265,0.7489778056156744,2025-04-09 22:25:48.023499,2025-04-09 22:26:03.579138,0 days 00:00:15.555639,0.0010152672811265383,balanced,0.0071335214226546685,adaptive,log_loss,1514,elasticnet,COMPLETE
266,266,0.748975000154189,2025-04-09 22:26:03.592137,2025-04-09 22:26:20.467586,0 days 00:00:16.875449,0.0005899822905404756,balanced,0.021039428140545942,adaptive,log_loss,2165,elasticnet,COMPLETE
267,267,0.7489297320292213,2025-04-09 22:26:20.483586,2025-04-09 22:26:35.138850,0 days 00:00:14.655264,0.001384673296921273,balanced,0.008617110439935714,adaptive,log_loss,1842,elasticnet,COMPLETE
268,268,0.7489776686824352,2025-04-09 22:26:35.154851,2025-04-09 22:26:49.595583,0 days 00:00:14.440732,0.0008460930783533198,balanced,0.013584713392531382,adaptive,log_loss,1747,elasticnet,COMPLETE
269,269,0.7489580783230073,2025-04-09 22:26:49.609584,2025-04-09 22:27:06.793898,0 days 00:00:17.184314,0.0011475826197359016,balanced,0.06278110931252254,adaptive,log_loss,1261,elasticnet,COMPLETE
270,270,0.7486395627024761,2025-04-09 22:27:06.808898,2025-04-09 22:27:19.985147,0 days 00:00:13.176249,0.0030924608016130693,balanced,0.003454310208887524,adaptive,log_loss,2024,elasticnet,COMPLETE
271,271,0.7490289796823804,2025-04-09 22:27:19.998147,2025-04-09 22:27:35.240090,0 days 00:00:15.241943,2.0503273074829144e-05,balanced,0.01634040444116507,adaptive,log_loss,1472,elasticnet,COMPLETE
272,272,0.7488338553829582,2025-04-09 22:27:35.254092,2025-04-09 22:27:47.881066,0 days 00:00:12.626974,0.0018851788781488706,balanced,0.01067466074083611,adaptive,log_loss,1639,elasticnet,COMPLETE
273,273,0.7489959899045247,2025-04-09 22:27:47.895059,2025-04-09 22:28:00.189823,0 days 00:00:12.294764,0.0008256106160682035,balanced,0.006314718884484376,adaptive,log_loss,1561,elasticnet,COMPLETE
274,274,0.7489297175566023,2025-04-09 22:28:00.204822,2025-04-09 22:28:12.324640,0 days 00:00:12.119818,0.0014321046763049732,balanced,0.005273895579703037,adaptive,log_loss,1924,elasticnet,COMPLETE
275,275,0.7489423911175348,2025-04-09 22:28:12.337638,2025-04-09 22:28:25.847478,0 days 00:00:13.509840,0.0010920168167470696,balanced,0.008582505305157846,adaptive,log_loss,1690,elasticnet,COMPLETE
276,276,0.7490163862774903,2025-04-09 22:28:25.861478,2025-04-09 22:28:40.614090,0 days 00:00:14.752612,0.00048727768603060905,balanced,0.013736091857615092,adaptive,log_loss,1802,elasticnet,COMPLETE
277,277,0.7459299455782776,2025-04-09 22:28:40.629114,2025-04-09 22:28:48.791177,0 days 00:00:08.162063,0.0006877770561228249,balanced,,optimal,log_loss,1605,elasticnet,COMPLETE
278,278,0.748887172510521,2025-04-09 22:28:48.804176,2025-04-09 22:28:58.311556,0 days 00:00:09.507380,0.0009756806413324696,balanced,0.017894601305776827,adaptive,log_loss,1359,l2,COMPLETE
279,279,0.7489250005961605,2025-04-09 22:28:58.332556,2025-04-09 22:29:10.655293,0 days 00:00:12.322737,0.00140264630616834,balanced,0.009998694988798193,adaptive,log_loss,1411,elasticnet,COMPLETE
280,280,0.7476703804074407,2025-04-09 22:29:10.671293,2025-04-09 22:29:21.563121,0 days 00:00:10.891828,0.0026486162786335554,,0.0014660990065241118,adaptive,log_loss,1669,elasticnet,COMPLETE
281,281,0.7489991148769014,2025-04-09 22:29:21.578120,2025-04-09 22:29:38.746554,0 days 00:00:17.168434,0.0017220664318210596,balanced,0.02283688034010667,adaptive,modified_huber,1733,elasticnet,COMPLETE
282,282,0.7489540527084315,2025-04-09 22:29:38.759552,2025-04-09 22:29:51.299419,0 days 00:00:12.539867,0.001171092086237043,balanced,0.0022379825542251483,adaptive,log_loss,1542,elasticnet,COMPLETE
283,283,0.6945543109177628,2025-04-09 22:29:51.312922,2025-04-09 22:29:58.881766,0 days 00:00:07.568844,0.0008267437650107303,balanced,0.012273320822835682,constant,log_loss,2055,elasticnet,COMPLETE
284,284,0.7488062182474919,2025-04-09 22:29:58.895766,2025-04-09 22:30:11.448410,0 days 00:00:12.552644,0.0020468124060236863,balanced,0.007913501379374823,adaptive,log_loss,1975,elasticnet,COMPLETE
285,285,0.7489875534810577,2025-04-09 22:30:11.466410,2025-04-09 22:30:24.608250,0 days 00:00:13.141840,0.0005933318374944381,balanced,0.015669747651196345,adaptive,log_loss,1491,elasticnet,COMPLETE
286,286,0.7287443152945053,2025-04-09 22:30:24.621250,2025-04-09 22:30:27.977988,0 days 00:00:03.356738,0.0009315566485587432,balanced,0.00015958326610074198,invscaling,log_loss,1625,elasticnet,COMPLETE
287,287,0.748919811605691,2025-04-09 22:30:27.989685,2025-04-09 22:30:38.102658,0 days 00:00:10.112973,0.0014171193989131728,balanced,0.00302155212002557,adaptive,log_loss,1782,elasticnet,COMPLETE
288,288,0.7489716413933551,2025-04-09 22:30:38.115616,2025-04-09 22:30:50.745892,0 days 00:00:12.630276,0.0011090706596291783,balanced,0.019870927936821083,adaptive,log_loss,1570,elasticnet,COMPLETE
289,289,0.7490040355672845,2025-04-09 22:30:50.758891,2025-04-09 22:31:05.759751,0 days 00:00:15.000860,0.0007322675510401229,balanced,0.07873714257730526,adaptive,log_loss,1718,elasticnet,COMPLETE
290,290,0.7488651585440875,2025-04-09 22:31:05.772743,2025-04-09 22:31:16.672615,0 days 00:00:10.899872,0.0017704734399991526,balanced,0.0038696057092193364,adaptive,log_loss,1861,elasticnet,COMPLETE
291,291,0.7489479419234739,2025-04-09 22:31:16.685970,2025-04-09 22:31:28.390548,0 days 00:00:11.704578,0.0012867389990605692,balanced,0.006728171832234746,adaptive,log_loss,1643,elasticnet,COMPLETE
292,292,0.7489633830944271,2025-04-09 22:31:28.402546,2025-04-09 22:31:42.423285,0 days 00:00:14.020739,0.0009708493621004778,balanced,0.02983988580906852,adaptive,log_loss,1485,elasticnet,COMPLETE
293,293,0.7487891884283087,2025-04-09 22:31:42.436192,2025-04-09 22:31:54.847662,0 days 00:00:12.411470,0.0022887800228796177,balanced,0.009985714438410228,adaptive,log_loss,1315,elasticnet,COMPLETE
294,294,0.7488977631276283,2025-04-09 22:31:54.860142,2025-04-09 22:32:06.173751,0 days 00:00:11.313609,0.001562713713321075,balanced,0.012382132817314338,adaptive,log_loss,1683,elasticnet,COMPLETE
295,295,0.7490115479697065,2025-04-09 22:32:06.186431,2025-04-09 22:32:20.985670,0 days 00:00:14.799239,0.000765379130364698,balanced,0.03668133929182934,adaptive,log_loss,1594,elasticnet,COMPLETE
296,296,0.7488746848670759,2025-04-09 22:32:20.998574,2025-04-09 22:32:26.811647,0 days 00:00:05.813073,0.0012313752970443252,balanced,0.000650563651867391,adaptive,log_loss,1428,l2,COMPLETE
297,297,0.7489851387802793,2025-04-09 22:32:26.825952,2025-04-09 22:32:38.814779,0 days 00:00:11.988827,0.000519251748695671,balanced,0.004865782579530069,adaptive,log_loss,1924,elasticnet,COMPLETE
298,298,0.7489625058310738,2025-04-09 22:32:38.826777,2025-04-09 22:32:51.500536,0 days 00:00:12.673759,0.0009572989511917779,balanced,0.01481818694512441,adaptive,log_loss,1539,elasticnet,COMPLETE
299,299,0.7490152896982987,2025-04-09 22:32:51.515535,2025-04-09 22:33:03.520448,0 days 00:00:12.004913,0.0006595767556788195,balanced,0.008499059725323105,adaptive,log_loss,2006,elasticnet,COMPLETE
300,300,0.7482091381139154,2025-04-09 22:33:03.533402,2025-04-09 22:33:17.514885,0 days 00:00:13.981483,0.001620614770633053,,0.025472590755673902,adaptive,modified_huber,2341,elasticnet,COMPLETE
301,301,0.7489544880002731,2025-04-09 22:33:17.527721,2025-04-09 22:33:29.982260,0 days 00:00:12.454539,0.0011178645603601698,balanced,0.011878459694778505,adaptive,log_loss,1755,elasticnet,COMPLETE
302,302,0.7464590355754114,2025-04-09 22:33:29.994260,2025-04-09 22:33:36.413377,0 days 00:00:06.419117,0.0008555901391742907,balanced,,optimal,log_loss,1671,elasticnet,COMPLETE
303,303,0.7489001499964475,2025-04-09 22:33:36.425376,2025-04-09 22:33:50.729935,0 days 00:00:14.304559,0.0013306758048215787,balanced,0.017776740140692686,adaptive,log_loss,1812,elasticnet,COMPLETE
304,304,0.7241667217182819,2025-04-09 22:33:50.748326,2025-04-09 22:34:02.829284,0 days 00:00:12.080958,0.5183501465725145,balanced,0.0062126561607451,adaptive,log_loss,1589,elasticnet,COMPLETE
305,305,0.748829731799886,2025-04-09 22:34:02.840876,2025-04-09 22:34:15.148158,0 days 00:00:12.307282,0.0019862701330527347,balanced,0.0208667477540404,adaptive,log_loss,2220,elasticnet,COMPLETE
306,306,0.7489698534682974,2025-04-09 22:34:15.160061,2025-04-09 22:34:28.635872,0 days 00:00:13.475811,0.001021527922483475,balanced,0.046630771063556765,adaptive,log_loss,1704,elasticnet,COMPLETE
307,307,0.7485376120094414,2025-04-09 22:34:28.648825,2025-04-09 22:34:38.844798,0 days 00:00:10.195973,0.003902760456652181,balanced,0.0025961573864457244,adaptive,log_loss,1457,elasticnet,COMPLETE
308,308,0.7490346217771455,2025-04-09 22:34:38.856843,2025-04-09 22:34:50.813719,0 days 00:00:11.956876,0.0006240357709231181,balanced,0.009393703606747782,adaptive,log_loss,1645,elasticnet,COMPLETE
309,309,0.6964806365155705,2025-04-09 22:34:50.825718,2025-04-09 22:34:57.040149,0 days 00:00:06.214431,0.0015027737757193384,balanced,0.013635374332357342,constant,log_loss,2782,elasticnet,COMPLETE
310,310,0.7489900628104975,2025-04-09 22:34:57.052956,2025-04-09 22:35:11.724020,0 days 00:00:14.671064,0.0004189807119371209,balanced,0.0072206925437848955,adaptive,log_loss,1514,elasticnet,COMPLETE
311,311,0.7477355127583147,2025-04-09 22:35:11.735456,2025-04-09 22:35:25.698322,0 days 00:00:13.962866,0.0008018361541255313,balanced,0.004289338954974491,invscaling,log_loss,1866,elasticnet,COMPLETE
312,312,0.7489587162315118,2025-04-09 22:35:25.709824,2025-04-09 22:35:38.045471,0 days 00:00:12.335647,0.001190606433940863,balanced,0.010251125126406113,adaptive,log_loss,1736,elasticnet,COMPLETE
313,313,0.7487071498321499,2025-04-09 22:35:38.058362,2025-04-09 22:35:51.433089,0 days 00:00:13.374727,0.0024825535142539014,balanced,0.10881291300443525,adaptive,log_loss,1608,elasticnet,COMPLETE
314,314,0.7488771574583293,2025-04-09 22:35:51.445398,2025-04-09 22:35:59.906563,0 days 00:00:08.461165,0.0009047403887501435,balanced,0.01691582799499093,adaptive,log_loss,1946,l2,COMPLETE
315,315,0.748875219240692,2025-04-09 22:35:59.919004,2025-04-09 22:36:11.985226,0 days 00:00:12.066222,0.0016831752504079041,balanced,0.011408978734300444,adaptive,log_loss,2107,elasticnet,COMPLETE
316,316,0.7489234130612089,2025-04-09 22:36:11.998045,2025-04-09 22:36:24.012453,0 days 00:00:12.014408,0.0012329076229227012,balanced,0.014091804388078331,adaptive,log_loss,1791,elasticnet,COMPLETE
317,317,0.7490030313901974,2025-04-09 22:36:24.025453,2025-04-09 22:36:36.055786,0 days 00:00:12.030333,0.0007003078072747485,balanced,0.005543487106759718,adaptive,log_loss,1559,elasticnet,COMPLETE
318,318,0.7489722592628489,2025-04-09 22:36:36.075005,2025-04-09 22:36:47.372226,0 days 00:00:11.297221,0.0009977002845494342,balanced,0.009011284057666913,adaptive,log_loss,1668,elasticnet,COMPLETE
319,319,0.7482803823630254,2025-04-09 22:36:47.384226,2025-04-09 22:36:59.504800,0 days 00:00:12.120574,0.001441514191001371,,0.02675874488943326,adaptive,modified_huber,1381,elasticnet,COMPLETE
320,320,0.7488611440622953,2025-04-09 22:36:59.516835,2025-04-09 22:37:12.934330,0 days 00:00:13.417495,0.0018363826696249435,balanced,0.00793423342879695,adaptive,log_loss,1515,elasticnet,COMPLETE
321,321,0.7489803728355893,2025-04-09 22:37:12.947611,2025-04-09 22:37:23.396417,0 days 00:00:10.448806,0.0005456803772806475,balanced,0.002035020007864675,adaptive,log_loss,2038,elasticnet,COMPLETE
322,322,0.7489734705097125,2025-04-09 22:37:23.408702,2025-04-09 22:37:33.368236,0 days 00:00:09.959534,0.0011019771370605331,balanced,0.0017225770879598214,adaptive,log_loss,1605,elasticnet,COMPLETE
323,323,0.7490032584989841,2025-04-09 22:37:33.381236,2025-04-09 22:37:49.100935,0 days 00:00:15.719699,0.0008143013831363365,balanced,0.08417899368258563,adaptive,log_loss,1719,elasticnet,COMPLETE
324,324,0.7488868040153813,2025-04-09 22:37:49.112976,2025-04-09 22:38:01.673241,0 days 00:00:12.560265,0.0013760589151300298,balanced,0.02019075993676205,adaptive,log_loss,1896,elasticnet,COMPLETE
325,325,0.7488141258637342,2025-04-09 22:38:01.685926,2025-04-09 22:38:12.439846,0 days 00:00:10.753920,0.0020526051239869907,balanced,0.0032971001649318428,adaptive,log_loss,1447,elasticnet,COMPLETE
326,326,0.7463558079520894,2025-04-09 22:38:12.452845,2025-04-09 22:38:18.464681,0 days 00:00:06.011836,0.0010010484506288945,balanced,,optimal,log_loss,1638,elasticnet,COMPLETE
327,327,0.748975536754362,2025-04-09 22:38:18.477678,2025-04-09 22:38:26.800910,0 days 00:00:08.323232,0.0007273777049839901,balanced,0.00039842036076676815,adaptive,log_loss,1549,elasticnet,COMPLETE
328,328,0.7489430490650498,2025-04-09 22:38:26.814910,2025-04-09 22:38:39.286024,0 days 00:00:12.471114,0.0012127942463611933,balanced,0.011289740700349684,adaptive,log_loss,1782,elasticnet,COMPLETE
329,329,0.7486583314624691,2025-04-09 22:38:39.298023,2025-04-09 22:38:51.732027,0 days 00:00:12.434004,0.0029643931937019226,balanced,0.014850396360056955,adaptive,log_loss,1685,elasticnet,COMPLETE
330,330,0.7489132777749538,2025-04-09 22:38:51.743982,2025-04-09 22:39:02.670569,0 days 00:00:10.926587,0.0015026918097514335,balanced,0.006352612786323971,adaptive,log_loss,2006,elasticnet,COMPLETE
331,331,0.7489819458979221,2025-04-09 22:39:02.682569,2025-04-09 22:39:15.945379,0 days 00:00:13.262810,0.0009486888799087931,balanced,0.017422141092584834,adaptive,log_loss,1487,elasticnet,COMPLETE
332,332,0.716704896645797,2025-04-09 22:39:15.962379,2025-04-09 22:39:20.390587,0 days 00:00:04.428208,0.13392532875555407,balanced,0.0074215965256526455,constant,log_loss,1743,elasticnet,COMPLETE
333,333,0.748987320805879,2025-04-09 22:39:20.402587,2025-04-09 22:39:34.628600,0 days 00:00:14.226013,0.0006055584717357635,balanced,0.0677806653437181,adaptive,log_loss,2147,elasticnet,COMPLETE
334,334,0.748818776027474,2025-04-09 22:39:34.640600,2025-04-09 22:39:47.140397,0 days 00:00:12.499797,0.0017298093787060588,balanced,0.033347841315132576,adaptive,log_loss,1842,elasticnet,COMPLETE
335,335,0.7480452858038283,2025-04-09 22:39:47.155395,2025-04-09 22:39:51.379070,0 days 00:00:04.223675,0.0011966509459296175,balanced,0.012584016120295043,invscaling,log_loss,1582,l2,COMPLETE
336,336,0.7489889873835948,2025-04-09 22:39:51.391491,2025-04-09 22:40:02.716196,0 days 00:00:11.324705,0.0007942019582167824,balanced,0.00536103320999701,adaptive,log_loss,1635,elasticnet,COMPLETE
337,337,0.7489682648200673,2025-04-09 22:40:02.728559,2025-04-09 22:40:19.032096,0 days 00:00:16.303537,0.0004905618326492548,balanced,0.02423661819701847,adaptive,log_loss,1711,elasticnet,COMPLETE
338,338,0.7478241920599341,2025-04-09 22:40:19.050096,2025-04-09 22:40:30.846105,0 days 00:00:11.796009,0.0023570413220618987,,0.010440647474209664,adaptive,log_loss,1524,elasticnet,COMPLETE
339,339,0.7489748064437531,2025-04-09 22:40:30.858693,2025-04-09 22:40:42.048963,0 days 00:00:11.190270,0.0010132764068500537,balanced,0.004191630219966506,adaptive,log_loss,1966,elasticnet,COMPLETE
340,340,0.7490079899320448,2025-04-09 22:40:42.062266,2025-04-09 22:40:56.022490,0 days 00:00:13.960224,0.0014394314854126343,balanced,0.008945946145247798,adaptive,modified_huber,1638,elasticnet,COMPLETE
341,341,0.7489822709752053,2025-04-09 22:40:56.035018,2025-04-09 22:41:08.509638,0 days 00:00:12.474620,0.0007308984521360676,balanced,0.015391080267784896,adaptive,log_loss,1399,elasticnet,COMPLETE
342,342,0.7489331920983865,2025-04-09 22:41:08.522878,2025-04-09 22:41:20.985306,0 days 00:00:12.462428,0.001260373376935143,balanced,0.012649950588665852,adaptive,log_loss,1567,elasticnet,COMPLETE
343,343,0.7488119839161558,2025-04-09 22:41:20.997306,2025-04-09 22:41:35.244662,0 days 00:00:14.247356,0.0019372637542980813,balanced,0.020521842990909058,adaptive,log_loss,1913,elasticnet,COMPLETE
344,344,0.7490016509250219,2025-04-09 22:41:35.256775,2025-04-09 22:41:46.093653,0 days 00:00:10.836878,0.0009001629623745625,balanced,0.007158097549824747,adaptive,log_loss,2062,elasticnet,COMPLETE
345,345,0.7489603828092275,2025-04-09 22:41:46.104693,2025-04-09 22:41:58.451001,0 days 00:00:12.346308,0.0010990757332494936,balanced,0.010367850400835328,adaptive,log_loss,1686,elasticnet,COMPLETE
346,346,0.748914645994067,2025-04-09 22:41:58.469453,2025-04-09 22:42:10.299549,0 days 00:00:11.830096,0.0015675544483338356,balanced,0.004854582423337486,adaptive,log_loss,1806,elasticnet,COMPLETE
347,347,0.7489723583446237,2025-04-09 22:42:10.312410,2025-04-09 22:42:26.316791,0 days 00:00:16.004381,0.0008560796774506445,balanced,0.05630598927337874,adaptive,log_loss,2276,elasticnet,COMPLETE
348,348,0.7489733558420407,2025-04-09 22:42:26.328792,2025-04-09 22:42:36.958007,0 days 00:00:10.629215,0.00036719550235829603,balanced,0.0029526424879410683,adaptive,log_loss,1460,elasticnet,COMPLETE
349,349,0.749009463912603,2025-04-09 22:42:36.969545,2025-04-09 22:42:51.795030,0 days 00:00:14.825485,0.000580334922918307,balanced,0.01462940592961756,adaptive,log_loss,1336,elasticnet,COMPLETE
350,350,0.7469793217672173,2025-04-09 22:42:51.808030,2025-04-09 22:42:57.101510,0 days 00:00:05.293480,0.0013085994719319982,balanced,,optimal,log_loss,1746,elasticnet,COMPLETE
351,351,0.7489516413474882,2025-04-09 22:42:57.112509,2025-04-09 22:43:08.896251,0 days 00:00:11.783742,0.0010596316929824328,balanced,0.008673045438671381,adaptive,log_loss,1613,elasticnet,COMPLETE
352,352,0.7487901525273746,2025-04-09 22:43:08.911823,2025-04-09 22:43:21.318483,0 days 00:00:12.406660,0.002125053333364927,balanced,0.01732451415119522,adaptive,log_loss,1675,elasticnet,COMPLETE
353,353,0.7489700104405472,2025-04-09 22:43:21.330873,2025-04-09 22:43:30.386680,0 days 00:00:09.055807,7.696625938901357e-05,balanced,0.04159064917932696,adaptive,log_loss,1536,l2,COMPLETE
354,354,0.7489672606429801,2025-04-09 22:43:30.398968,2025-04-09 22:43:40.765988,0 days 00:00:10.367020,0.0007414968261856808,balanced,0.002354825583640481,adaptive,log_loss,1860,elasticnet,COMPLETE
355,355,0.7488307359769731,2025-04-09 22:43:40.778349,2025-04-09 22:43:55.963998,0 days 00:00:15.185649,0.00162786760965872,balanced,0.09786279069049358,adaptive,log_loss,1585,elasticnet,COMPLETE
356,356,0.7166537348251529,2025-04-09 22:43:55.976758,2025-04-09 22:44:01.699550,0 days 00:00:05.722792,0.0011765153390581834,balanced,0.006060639241596204,constant,log_loss,1987,elasticnet,COMPLETE
357,357,0.7485585861738798,2025-04-09 22:44:01.712549,2025-04-09 22:44:10.715632,0 days 00:00:09.003083,0.0008776727940065218,,0.0012001650045072065,adaptive,log_loss,1769,elasticnet,COMPLETE
358,358,0.7487326505864293,2025-04-09 22:44:10.731678,2025-04-09 22:44:25.812085,0 days 00:00:15.080407,0.005828912955902084,balanced,0.3434616536341675,adaptive,modified_huber,1507,elasticnet,COMPLETE
359,359,0.7489939659644529,2025-04-09 22:44:25.825795,2025-04-09 22:44:41.386765,0 days 00:00:15.560970,0.0005964198925181374,balanced,0.13532961352368278,adaptive,log_loss,1430,elasticnet,COMPLETE
360,360,0.7488748151206448,2025-04-09 22:44:41.399258,2025-04-09 22:44:53.914319,0 days 00:00:12.515061,0.00151695202377095,balanced,0.023345040375920532,adaptive,log_loss,1659,elasticnet,COMPLETE
361,361,0.7480461519343979,2025-04-09 22:44:53.926932,2025-04-09 22:44:58.945884,0 days 00:00:05.018952,0.0009911439286051185,balanced,0.012630863830527186,invscaling,log_loss,1721,elasticnet,COMPLETE
